┌────┬──────────┬───────┬───────────────────┬────────────────────────┐
│ id │ username │ role  │       email       │       auth_token       │
├────┼──────────┼───────┼───────────────────┼────────────────────────┤
│ 1  │ admin    │ admin │ admin@local.com   │ 1QGOA6YxgFANPE6XlGYPpg │
│ 5  │ sandro   │ admin │ sandrone1@htb.com │ ruhgyG-xkpLZrKDen3zKeQ │
└────┴──────────┴───────┴───────────────────┴────────────────────────┘
┌─────┬─────────────┬─────────────┬─────────┬────────────┬────┐
│ cid │    name     │    type     │ notnull │ dflt_value │ pk │
├─────┼─────────────┼─────────────┼─────────┼────────────┼────┤
│ 0   │ id          │ INTEGER     │ 1       │            │ 1  │
│ 7919  │ get_/abc                                      │ 3dd70c5822269de7eb9c145fd83fc3d3 │ 1       │ 2026-03-23 09:10:11.406546 │
│ 7920  │ get_/abc123                                   │ a0e0e740188b54977aab5409f9d9648f │ 1       │ 2026-03-23 09:10:11.471424 │
│ 7921  │ get_/abcd                                     │ fe5c5939e7fbbc915957b9efba0aabf1 │ 1       │ 2026-03-23 09:10:11.532274 │
│ 7922  │ get_/abcd1234                                 │ 78b1f8ca42f86de1f097d3f4c0aeee49 │ 1       │ 2026-03-23 09:10:11.588640 │
│ 7923  │ get_/about                                    │ 85890e9814617cd43c0fdd6d0ba1a07e │ 1       │ 2026-03-23 09:10:11.622919 │
│ 7924  │ get_/About                                    │ 7bc5907347ec0760effe4ea7a2744bc1 │ 1       │ 2026-03-23 09:10:11.675745 │
│ 7925  │ get_/about_us                                 │ ae6fae9d614e0f72fddfbadb1803913a │ 1       │ 2026-03-23 09:10:11.729830 │
│ 7926  │ get_/aboutus                                  │ 3e3076b0b6da1bf73d5ea486948ad964 │ 1       │ 2026-03-23 09:10:11.801507 │
│ 7927  │ get_/about-us                                 │ e48ec1fb4811ea3c58c3d6110133f312 │ 1       │ 2026-03-23 09:10:11.846099 │
│ 7928  │ get_/AboutUs                                  │ 050efb53d115b2fc1340e0c0c0cd421a │ 1       │ 2026-03-23 09:10:11.896599 │
│ 7929  │ get_/abstract                                 │ 0193d7edd385119c509a80c25a532d30 │ 1       │ 2026-03-23 09:10:11.951711 │
│ 7930  │ get_/abuse                                    │ 6bfde651b1a02dcd9a29e2221bcc46a1 │ 1       │ 2026-03-23 09:10:12.009563 │
│ 7931  │ get_/ac                                       │ 881ae1bb30941213957d9a7b50f1fae5 │ 1       │ 2026-03-23 09:10:12.053747 │
│ 7932  │ get_/academic                                 │ 2da5d3290fc02cb9780e8561b7ce79e2 │ 1       │ 2026-03-23 09:10:12.119202 │
│ 7933  │ get_/academics                                │ 5911c6295fe06ed9f295ee29cc8b8f77 │ 1       │ 2026-03-23 09:10:12.161488 │
│ 7934  │ get_/acatalog                                 │ 6b867a87f2a669fcbcba5336a91c96dc │ 1       │ 2026-03-23 09:10:12.203756 │
│ 7935  │ get_/acc                                      │ f6bffb2aea933e9bab28df3b3ecddda5 │ 1       │ 2026-03-23 09:10:12.254488 │
│ 7936  │ get_/access                                   │ a4daea17998d26b8d9b909d8cf05b412 │ 1       │ 2026-03-23 09:10:12.322417 │
│ 7937  │ get_/access_db                                │ e5a21e35ff5ef3efe8887f8dcdef5c1e │ 1       │ 2026-03-23 09:10:12.376076 │
│ 7938  │ get_/access_log                               │ 2d72f2e1afd2dec0a84904751654a73f │ 1       │ 2026-03-23 09:10:12.444546 │
│ 7939  │ get_/accessgranted                            │ f27f17a54049559a2df1da57a63dd6a9 │ 1       │ 2026-03-23 09:10:12.509835 │
│ 7940  │ get_/accessibility                            │ 4ca682ae58ed03c8459756288ea6fbfa │ 1       │ 2026-03-23 09:10:12.556683 │
│ 7941  │ get_/access-log                               │ 093b073e27a49f8a627c2d1c6860431d │ 1       │ 2026-03-23 09:10:12.620784 │
│ 7942  │ get_/accessories                              │ e7865e39fe4d852d2b23c5ad9b79f0d3 │ 1       │ 2026-03-23 09:10:12.690860 │
│ 7943  │ get_/accommodation                            │ b5505eebf2b09a88092a7eef27c0cc3d │ 1       │ 2026-03-23 09:10:12.791321 │
│ 7944  │ get_/account                                  │ 64190a0e8f3b49c36c96cd947be7e907 │ 1       │ 2026-03-23 09:10:12.854989 │
│ 7945  │ get_/account_edit                             │ 3fdef800e6d269e02c3afbbf8b20993e │ 1       │ 2026-03-23 09:10:12.906896 │
│ 7946  │ get_/account_history                          │ 6028b958616eea99cc968d4130a4cb59 │ 1       │ 2026-03-23 09:10:12.967834 │
│ 7947  │ get_/accountants                              │ 267264671440829929e3a43660f0374d │ 1       │ 2026-03-23 09:10:13.015614 │
│ 7948  │ get_/accounting                               │ 747954f600c26f221d556d722d112912 │ 1       │ 2026-03-23 09:10:13.065883 │
│ 7949  │ get_/accounts                                 │ 0236fa1aef8c9d1c28610293da26e462 │ 1       │ 2026-03-23 09:10:13.110708 │
│ 7950  │ get_/accountsettings                          │ 1c06580d9c25e530ff620fd6b225e656 │ 1       │ 2026-03-23 09:10:13.172204 │
│ 7951  │ get_/acct_login                               │ 2c3c61ad9e60d0f92d690430a0a70dc1 │ 1       │ 2026-03-23 09:10:13.226998 │
│ 7952  │ get_/achitecture                              │ 4e0f3b2b6dfcaf171aa7a73c29147d9e │ 1       │ 2026-03-23 09:10:13.282235 │
│ 7953  │ get_/acp                                      │ 04c2b63ebc53941e3b88c364ff317804 │ 1       │ 2026-03-23 09:10:13.353437 │
│ 7954  │ get_/act                                      │ 38c03bc87eb6fa70cc2e40e69b8b550c │ 1       │ 2026-03-23 09:10:13.410948 │
│ 7955  │ get_/action                                   │ f5963e38928f33b5eea3dd05dbe7c7e3 │ 1       │ 2026-03-23 09:10:13.476600 │
│ 7956  │ get_/actions                                  │ 78e785e49d9dc4f42c7c2121d058dcab │ 1       │ 2026-03-23 09:10:13.521095 │
│ 7957  │ get_/activate                                 │ 6af33cdca53c98d6f7688d85c5ebc83f │ 1       │ 2026-03-23 09:10:13.563886 │
│ 7958  │ get_/active                                   │ c892517b5ed91dd249194d098f7ca3b0 │ 1       │ 2026-03-23 09:10:13.633070 │
│ 7959  │ get_/activex                                  │ 585f27ad2764f159a4bad8f0e9459c1d │ 1       │ 2026-03-23 09:10:13.724398 │
│ 7960  │ get_/activeCollab                             │ 77d7b92d259256212cce664e171f48e5 │ 1       │ 2026-03-23 09:10:13.822141 │
│ 7961  │ get_/activities                               │ 12f2baebd59f1f999f89e9921fbe0783 │ 1       │ 2026-03-23 09:10:13.931082 │
│ 7962  │ get_/activity                                 │ 41fea6f89ce127048ceea1f6cc189381 │ 1       │ 2026-03-23 09:10:14.028358 │
│ 7963  │ get_/ad                                       │ 27bd492cf44344c307758316fda83589 │ 1       │ 2026-03-23 09:10:14.087901 │
│ 7964  │ get_/ad_js                                    │ e927f58ea3c75dfac8a654c734c07bae │ 1       │ 2026-03-23 09:10:14.163876 │
│ 7965  │ get_/adaptive                                 │ 8d55062851f3bee6c8bbf3c4d1fba500 │ 1       │ 2026-03-23 09:10:14.233275 │
│ 7966  │ get_/adclick                                  │ dbcefee934cbd7c8f6b443a596cdf4c6 │ 1       │ 2026-03-23 09:10:14.280239 │
│ 7967  │ get_/add                                      │ e1b4e0ae9663ef949bffb241e30da09e │ 1       │ 2026-03-23 09:10:14.350762 │
│ 7968  │ get_/add_cart                                 │ b1600d90e0d6e879455686692cb6dc59 │ 1       │ 2026-03-23 09:10:14.399779 │
│ 7969  │ get_/addfav                                   │ 6eb8b051e0731260f52d4a57525a6dd8 │ 1       │ 2026-03-23 09:10:14.446440 │
│ 7970  │ get_/addnews                                  │ 2e44b11f2923498416472d49d38e96bb │ 1       │ 2026-03-23 09:10:14.513224 │
│ 7971  │ get_/addons                                   │ cfb2e92fa2a58240ef529d07d3b0fa75 │ 1       │ 2026-03-23 09:10:14.597607 │
│ 7972  │ get_/addpost                                  │ 6a734dc6141ca05996ad20a77ac791bc │ 1       │ 2026-03-23 09:10:14.658880 │
│ 7973  │ get_/addreply                                 │ 17c258d8c41ad546943d997b5aeb9cc4 │ 1       │ 2026-03-23 09:10:14.722408 │
│ 7974  │ get_/address                                  │ 10c258359046351f4a65b43936d7c3ad │ 1       │ 2026-03-23 09:10:14.781154 │
│ 7975  │ get_/address_book                             │ 255eba364fd4f410cce25266dbbfa79a │ 1       │ 2026-03-23 09:10:14.827754 │
│ 7976  │ get_/addressbook                              │ 855b6e57af6f72830a847d7da8cbb19c │ 1       │ 2026-03-23 09:10:14.911696 │
│ 7977  │ get_/addresses                                │ 5f72dfcabc7047bc6f992f92938f2f10 │ 1       │ 2026-03-23 09:10:14.968241 │
│ 7978  │ get_/addtocart                                │ fffa732cdfaab69f5069a0c13ac1bded │ 1       │ 2026-03-23 09:10:15.024240 │
│ 7979  │ get_/adlog                                    │ ec16f72a1da915b034c3004ed1917f54 │ 1       │ 2026-03-23 09:10:15.086262 │
│ 7980  │ get_/adlogger                                 │ 6eccbbb630fe034597868994138a1e6e │ 1       │ 2026-03-23 09:10:15.128616 │
│ 7981  │ get_/adm                                      │ 02aa0218a682f7d91339e52ca2f26d3a │ 1       │ 2026-03-23 09:10:15.167649 │
│ 7982  │ get_/ADM                                      │ d365ba0ac6be13d0a5745cf011b2ba29 │ 1       │ 2026-03-23 09:10:15.212639 │
│ 7983  │ get_/Admin                                    │ 016a76335a154b8685c1262637332798 │ 1       │ 2026-03-23 09:10:15.270887 │
│ 7984  │ get_/ADMIN                                    │ 768fe7c363832de7c08f461aaf0f47ba │ 1       │ 2026-03-23 09:10:15.305938 │
│ 7985  │ get_/admin_                                   │ 711d346f3772f7604afab4d003db09fe │ 1       │ 2026-03-23 09:10:15.359372 │
│ 7986  │ get_/admin_area                               │ 5471121ee120df1d4d7408a1357aed06 │ 1       │ 2026-03-23 09:10:15.387722 │
│ 7987  │ get_/admin_banner                             │ 510ef8bcd9790009467c8c84386814ac │ 1       │ 2026-03-23 09:10:15.420232 │
│ 7988  │ get_/admin_c                                  │ 8a013b03e577b68dd52e89aa2b4379d1 │ 1       │ 2026-03-23 09:10:15.479954 │
│ 7989  │ get_/admin_index                              │ 66978d7861e139436cefac5b65cfeef8 │ 1       │ 2026-03-23 09:10:15.528817 │
│ 7990  │ get_/admin_interface                          │ 314421ab6f7c0ee179a95f2d5f600e4d │ 1       │ 2026-03-23 09:10:15.576389 │
│ 7991  │ get_/admin_login                              │ 12d049e8a15f34d5903fdce57b8c396f │ 1       │ 2026-03-23 09:10:15.625142 │
│ 7992  │ get_/admin_logon                              │ 8d6cea667da2a6d17be6b7f7d33a924b │ 1       │ 2026-03-23 09:10:15.674267 │
│ 7993  │ get_/admin1                                   │ 598faddfafc61070c4d0217e3555d492 │ 1       │ 2026-03-23 09:10:15.722522 │
│ 7994  │ get_/admin2                                   │ 7386589768ba0c87ffed12584873626a │ 1       │ 2026-03-23 09:10:15.773608 │
│ 7995  │ get_/admin3                                   │ 2d87fdb4a3106d70388a42cf4f97062e │ 1       │ 2026-03-23 09:10:15.808808 │
│ 7996  │ get_/admin4_account                           │ 6a57a308541a17af021000bc181f7805 │ 1       │ 2026-03-23 09:10:15.863815 │
│ 7997  │ get_/admin4_colon                             │ e89359bc127317096c7610ce21c1dfd3 │ 1       │ 2026-03-23 09:10:15.906770 │
│ 7998  │ get_/admin-admin                              │ 40d1a6ef80ca4f289fdd538b21fab1a7 │ 1       │ 2026-03-23 09:10:15.944038 │
│ 7999  │ get_/admin-console                            │ a3ef81e9dfba55f638ba9d47d1d5f516 │ 1       │ 2026-03-23 09:10:15.980986 │
│ 8000  │ get_/admincontrol                             │ 03f83f8c4b6828a63eceb03c3936b315 │ 1       │ 2026-03-23 09:10:16.046915 │
│ 8001  │ get_/admincp                                  │ 2dccfd8d27871261232a8039e89bdec4 │ 1       │ 2026-03-23 09:10:16.078841 │
│ 8002  │ get_/adminhelp                                │ 9d569ff342c8af1385c6cb693e35851f │ 1       │ 2026-03-23 09:10:16.122702 │
│ 8003  │ get_/admin-interface                          │ 1a8a17be55228f724e590d55e614c9b5 │ 1       │ 2026-03-23 09:10:16.179740 │
│ 8004  │ get_/administer                               │ 4598776157be6efff2e134c3d88a247b │ 1       │ 2026-03-23 09:10:16.224287 │
│ 8005  │ get_/administr8                               │ 44a63d5986ea3e8b389105a660b2055a │ 1       │ 2026-03-23 09:10:16.266798 │
│ 8006  │ get_/administrador                            │ f63e1c29da52aef9fbc3227f1a1c37db │ 1       │ 2026-03-23 09:10:16.316981 │
│ 8007  │ get_/administracion                           │ 9973625cc65733f77878c66a3638e82c │ 1       │ 2026-03-23 09:10:16.369660 │
│ 8008  │ get_/administrat                              │ f681b2e521258dff32a44167b5ebe5ba │ 1       │ 2026-03-23 09:10:16.430264 │
│ 8009  │ get_/administratie                            │ b0f89c4a60729e385020f9f49e1e1742 │ 1       │ 2026-03-23 09:10:16.489605 │
│ 8010  │ get_/administration                           │ 5a4ee4ccb22a4c31d977703eba2a4f69 │ 1       │ 2026-03-23 09:10:16.532663 │
│ 8011  │ get_/Administration                           │ 3e3043946b5075b4868a0a415a462cda │ 1       │ 2026-03-23 09:10:16.583927 │
│ 8012  │ get_/administrator                            │ 2357a7f2decfaa03aca24d5e7968c55b │ 1       │ 2026-03-23 09:10:16.639429 │
│ 8013  │ get_/administratoraccounts                    │ 1748d91960e7f673f9874ce08c1d0525 │ 1       │ 2026-03-23 09:10:16.677513 │
│ 8014  │ get_/administrators                           │ 1079bdf200a34ac230f28413e5d5428a │ 1       │ 2026-03-23 09:10:16.727095 │
│ 8015  │ get_/administrivia                            │ a99b6ddfe61e0750e80f2233fb16b4c1 │ 1       │ 2026-03-23 09:10:16.782267 │
│ 8016  │ get_/adminlogin                               │ d8097b269d671cef23f21be6eef617cd │ 1       │ 2026-03-23 09:10:16.824375 │
│ 8017  │ get_/adminlogon                               │ 0870dbb9f703c011fc884debb3e0a0ee │ 1       │ 2026-03-23 09:10:16.859018 │
│ 8018  │ get_/adminpanel                               │ 702c28e2ea02db9af9225b4d07127eea │ 1       │ 2026-03-23 09:10:16.905883 │
│ 8019  │ get_/adminpro                                 │ 40866bf7d7a04610fd846034e5b60a84 │ 1       │ 2026-03-23 09:10:16.973986 │
│ 8020  │ get_/admins                                   │ d68267eb40bea89cdd1614cb4ed31f18 │ 1       │ 2026-03-23 09:10:17.013658 │
│ 8021  │ get_/AdminService                             │ 60ccf04cf27b7199b1dd7334ed134de2 │ 1       │ 2026-03-23 09:10:17.043297 │
│ 8022  │ get_/adminsessions                            │ 073ec08ce777df20281f08510dffb407 │ 1       │ 2026-03-23 09:10:17.082326 │
│ 8023  │ get_/adminsql                                 │ f8f4088e1eeafd369f1254b333035c36 │ 1       │ 2026-03-23 09:10:17.131545 │
│ 8024  │ get_/admintools                               │ 81a9b1752c1239c3a993bec2e2fe57b7 │ 1       │ 2026-03-23 09:10:17.180181 │
│ 8025  │ get_/admissions                               │ 91d89c4b2fd88c9c2571123e49f19cf0 │ 1       │ 2026-03-23 09:10:17.231001 │
│ 8026  │ get_/AdminTools                               │ 9a6f7402b6cacd3705102b6d97cc5d2c │ 1       │ 2026-03-23 09:10:17.269148 │
│ 8027  │ get_/admon                                    │ c983e200744c1ec207775daac838f58e │ 1       │ 2026-03-23 09:10:17.333665 │
